PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS11535861,17/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS11535919,17/12/2018,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS11535919,17/12/2018,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS11636723,17/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/01/2019,25,0,
LS11636745,17/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,0,0,
LS1501736A,17/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS05758475,17/12/2018,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/01/2019,0,0,
LS06245909,17/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/01/2019,0,0,
LS0624591A,17/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/01/2019,0,0,
LS06245920,17/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS07548236,17/12/2018,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/01/2019,50,0,
LS07548258,17/12/2018,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/01/2019,50,0,
LS0754827A,17/12/2018,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/03/2019,25,0,
LS11535861,17/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,01/01/2019,25,0,
LS11636723,17/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/01/2019,25,0,
LS11636756,17/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,0,0,
LS12448467,17/12/2018,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/01/2019,0,0,
LS1422720A,17/12/2018,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/02/2019,50,0,
LS14227210,17/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/02/2019,83,0,
LS14227210,17/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,83,0,
LS14440546,17/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,0,0,
LS1501736A,17/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS05758533,18/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS06246038,18/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/02/2019,83,0,
LS06246038,18/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,18/03/2019,83,0,
LS06738597,18/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS07823931,18/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,15/01/2019,50,0,
LS11636836,18/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,0,0,
LS11636858,18/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,0,0,
LS11636858,18/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/02/2019,0,0,
LS15017439,18/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,50,0,
LS05758522,18/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/01/2019,50,0,
LS05758533,18/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS05758566,18/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/01/2019,50,0,
LS0624605A,18/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/01/2019,0,0,
LS06738597,18/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS06738724,18/12/2018,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/01/2019,0,0,
LS08447132,18/12/2018,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,02/01/2019,25,0,
LS08447132,18/12/2018,OATLAND GREEN CP - SHEEPSCAR                                ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,03/01/2019,25,0,
LS11636847,18/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,0,0,
LS11636880,18/12/2018,HOLT PARK CP - HOLT PARK                                    ,86 BEYOND THE BAY MARKINGS                        ,50,07/03/2019,0,0,
LS15017392,18/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,0,0,
LS15017406,18/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2019,0,0,
LS15017439,18/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/02/2019,50,0,
LS15017439,18/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2019,50,0,
LS01752149,19/12/2018,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/01/2019,0,0,
LS06370208,19/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/01/2019,0,0,
LS06370219,19/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS0637022A,19/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS11759869,19/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/01/2019,0,0,
LS11759880,19/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/03/2019,50,0,
LS11759905,19/12/2018,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/01/2019,50,0,
LS15017461,19/12/2018,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/01/2019,50,0,
LS15017483,19/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/01/2019,0,0,
LS0175215A,19/12/2018,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/01/2019,50,0,
LS05146661,19/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,0,83,
LS05146661,19/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,0,83,
LS06370219,19/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS0637022A,19/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS06647210,19/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,83 WITHOUT DISPLAYING A VALID TICKET,50,19/02/2019,83,0,
LS06647210,19/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,83,0,
LS09930615,19/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,0,0,
LS11759891,19/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/01/2019,0,0,
LS12448591,19/12/2018,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,01/01/2019,35,0,
LS12448591,19/12/2018,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,02/01/2019,35,0,
LS1501744A,19/12/2018,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,12/01/2019,0,0,
LS05146719,20/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,03/01/2019,25,0,
LS05146719,20/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,04/01/2019,25,0,
LS06845994,20/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS07548484,20/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,0,0,
LS07548575,20/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,0,0,
LS07548586,20/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,0,0,
LS08129476,20/12/2018,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,0,0,
LS08129498,20/12/2018,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS08718058,20/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/02/2019,83,0,
LS08718091,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/01/2019,0,0,
LS08718091,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/02/2019,0,0,
LS08718105,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/01/2019,25,0,
LS08718116,20/12/2018,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/01/2019,0,0,
LS08718138,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/01/2019,50,0,
LS08718138,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/01/2019,50,0,
LS12234088,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/01/2019,0,0,
LS12234099,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/02/2019,50,0,
LS12234113,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS12234135,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/02/2019,75,0,
LS12234248,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/01/2019,25,0,
LS12234259,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/01/2019,25,0,
LS1223426A,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/01/2019,25,0,
LS12234270,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/01/2019,0,0,
LS12234281,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/03/2019,75,0,
LS15017494,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,25,0,
LS15017508,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/01/2019,0,0,
LS15017519,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/01/2019,0,0,
LS1501752A,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/01/2019,50,0,
LS06845994,20/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,01/01/2019,25,0,
LS07044899,20/12/2018,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,03/01/2019,35,0,
LS07548462,20/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/01/2019,0,0,
LS07548495,20/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/03/2019,0,83,
LS08129498,20/12/2018,PUDSEY CIVIC HALL CP - PUDSEY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS08718058,20/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,18/03/2019,83,0,
LS08718105,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/01/2019,25,0,
LS08718127,20/12/2018,BURLEY ROAD CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS12234102,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/01/2019,0,0,
LS12234113,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/01/2019,25,0,
LS12234124,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2019,50,0,
LS12234135,20/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/02/2019,75,0,
LS12234237,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,31/01/2019,50,0,
LS12234259,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/01/2019,25,0,
LS1223426A,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS12234281,20/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/02/2019,75,0,
LS15017494,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS15017530,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2019,0,83,
LS15017530,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,0,83,
LS15017541,20/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS01752342,21/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS01752364,21/12/2018,MEADOW LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,04/02/2019,70,0,
LS01752375,21/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/02/2019,50,0,
LS01752400,21/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS01752411,21/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/02/2019,50,0,
LS06647301,21/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS07124874,21/12/2018,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/01/2019,25,0,
LS07124885,21/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,0,0,
LS09135485,21/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,03/01/2019,25,0,
LS09135510,21/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,04/01/2019,25,0,
LS09930750,21/12/2018,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,02/01/2019,25,0,
LS1532003A,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS1532003A,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS15320051,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2019,0,83,
LS15320051,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,0,83,
LS15320062,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS15320142,21/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,25,0,
LS15700926,21/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/01/2019,25,0,
LS01752342,21/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS01752353,21/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,0,0,
LS01752400,21/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS01752422,21/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/01/2019,0,0,
LS06647298,21/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/01/2019,50,0,
LS06647301,21/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/01/2019,25,0,
LS06647312,21/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS06647312,21/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/01/2019,25,0,
LS07124852,21/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,0,0,
LS07124863,21/12/2018,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/01/2019,25,0,
LS07124863,21/12/2018,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/01/2019,25,0,
LS07124874,21/12/2018,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/01/2019,25,0,
LS07124896,21/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/01/2019,0,0,
LS08718149,21/12/2018,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,04/01/2019,0,0,
LS09930750,21/12/2018,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,01/01/2019,25,0,
LS15320062,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS15320095,21/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/03/2019,0,0,
LS15320142,21/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,25,0,
LS15700926,21/12/2018,INTERNATIONAL POOL CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/01/2019,25,0,
LS02456516,22/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS02456516,22/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,25,0,
LS05146832,22/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/01/2019,25,0,
LS05146832,22/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/01/2019,25,0,
LS05146843,22/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/01/2019,25,0,
LS05146865,22/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/01/2019,25,0,
LS05146876,22/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS05759230,22/12/2018,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2019,50,0,
LS06647469,22/12/2018,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/03/2019,25,0,
LS06647469,22/12/2018,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,08/03/2019,25,0,
LS08534587,22/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS14227913,22/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/01/2019,0,0,
LS05146843,22/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/01/2019,25,0,
LS05146865,22/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/01/2019,25,0,
LS05146876,22/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS0575922A,22/12/2018,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/02/2019,50,0,
LS06647425,22/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/01/2019,0,0,
LS06647436,22/12/2018,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/02/2019,25,0,
LS06647469,22/12/2018,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,22/02/2019,25,0,
LS06846137,22/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/03/2019,0,0,
LS06846148,22/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/02/2019,50,0,
LS06846159,22/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/01/2019,25,0,
LS06846159,22/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/01/2019,25,0,
LS08534587,22/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS14227902,22/12/2018,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,01/01/2019,25,0,
LS05759263,23/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/01/2019,25,0,
LS05759285,23/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS05759285,23/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS07824184,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,0,0,
LS07824195,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2019,25,0,
LS07824209,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/01/2019,0,0,
LS14357271,23/12/2018,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/02/2019,83,0,
LS14357271,23/12/2018,KIRKSTALL RD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/03/2019,83,0,
LS14357340,23/12/2018,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/01/2019,25,0,
LS14357340,23/12/2018,BECKETT ST LOWER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/01/2019,25,0,
LS14440910,23/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2019,25,0,
LS14440921,23/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/01/2019,50,0,
LS05759252,23/12/2018,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/01/2019,25,0,
LS05759263,23/12/2018,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,02/01/2019,25,0,
LS05759274,23/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/01/2019,50,0,
LS07824195,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS07824209,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/01/2019,0,0,
LS0782421A,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/02/2019,75,0,
LS0782421A,23/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2019,75,0,
LS14357293,23/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/02/2019,83,0,
LS14357293,23/12/2018,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/03/2019,83,0,
LS1444090A,23/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/01/2019,50,0,
LS14440910,23/12/2018,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/01/2019,25,0,
LS06846294,24/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/01/2019,0,0,
LS06846308,24/12/2018,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/01/2019,0,0,
LS07548688,24/12/2018,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/01/2019,50,0,
LS09930943,24/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/01/2019,0,0,
LS09930954,24/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
LS09930965,24/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/01/2019,50,0,
LS09930965,24/12/2018,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2019,50,0,
LS14228188,24/12/2018,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2019,25,0,
